Start Of Half,Pass,Block,Touch,Cross,Header,Tackle,Dribble,Shot,Offside,Kick Off,Foul,Clearance,Header Shot,Goal,Throw In,Substitution,Deflection,Yellow Card_x,Direct Free Kick Shot,Corner Pass,Direct Free Kick Pass,Handball,Penalty Shot,Red Card_x,Indirect Free Kick Pass,Goalkeeper Catch,Goalkeeper Throw,Goal Kick,Goalkeeper Pick Up,Goalkeeper Kick,Goalkeeper Save Catch,Goalkeeper Save,Goalkeeper Punch,Goalkeeper Drop Catch,Ball Out Of Play,End Of Half,Post,Crossbar,Stoppage,Drop Ball,Corner Cross,Direct Free Kick Cross,Own Goal,Foul Throw,Goalkeeper Fumble,Indirect Free Kick Cross,Player Name,Unnamed: 0,Goals,xGoals Shot,DP Passes Made,Cr Crosses Made,CA Regains,HP Regains,BMP+,Possessions,On-pitch xG Generated,ST Involvement,BU Involvement,Ma Involvement,Player Points,Average X,Average Y,Team,Goalkeeper,IPD,Yellow Card,Red Card,Received Goals,Games Played,gk_coef
0.0,102.0,6.0,238.0,2.0,5.0,18.0,7.0,12.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,Stephen DOBBIE,461.0,0,0.7657262317912485,2.7920000000000016,10.0,0.0,0.2942500000000028,4.304297779999999,21.875,3.4865566052215065,4.25,6.625,5.625,0.0200789380888269,13.633901878651251,7.848873407136612,Swansea City,No,0.045535833676787,0,0,14,8,1.75
0.0,101.0,6.0,436.0,31.0,7.0,14.0,18.0,7.0,0.0,0.0,6.0,3.0,1.0,0.0,5.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,Adam HAMMILL,332.0,0,0.7621877094711148,9.5225,40.0,0.2105630700235399,0.415,6.562812736000001,23.444444444444443,8.897523085889095,7.444444444444445,5.666666666666667,3.4444444444444446,0.0150991073401363,15.627404497696157,15.176789049598856,Wolverhampton Wanderers,No,6.23390896777043e-06,2,0,18,9,2.0
0.0,100.0,11.0,108.0,2.0,43.0,5.0,2.0,2.0,0.0,0.0,2.0,25.0,0.0,0.0,24.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matthew CONNOLLY,366.0,0,0.1595214547322105,11.798500000000002,2.0,1.556191078840697,0.396943749999984,4.134488721,39.16666666666666,4.633061260854876,2.5,3.8333333333333335,8.0,0.0388034599402877,-10.54039187380774,-16.703693544954493,Queens Park Rangers,No,0.0632998187872483,0,0,8,6,1.3333333333333333
0.0,100.0,4.0,229.0,8.0,19.0,18.0,4.0,6.0,2.0,2.0,5.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,Pajtim KASAMI,446.0,0,0.2598967826569195,3.909,14.0,0.4329978813559286,1.7979999999999998,4.183271370000001,27.571428571428573,2.86071043675104,4.857142857142857,6.714285714285714,3.7142857142857135,0.0192932189247476,8.246321924389097,6.074507390598453,Fulham,No,0.0378937975519923,0,0,10,7,1.4285714285714286
0.0,98.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,11.0,30.0,52.0,77.0,36.0,28.0,29.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,David STOCKDALE,,0,,,,,,,,,,,,,,,Fulham,Yes,0.0295566502463054,0,0,14,8,1.75
3.0,93.0,3.0,219.0,27.0,16.0,6.0,6.0,20.0,3.0,5.0,5.0,3.0,4.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Djibril CISSE,421.0,6,2.2751883508228943,1.1549999999999998,27.0,0.658018867924536,1.6469999999999942,4.644040138,23.875,4.9433194682069015,6.0,5.875,3.125,0.187294056322621,15.61976850628018,-7.956322329044645,Queens Park Rangers,No,0.0157702915758967,0,2,20,8,2.5
0.0,90.0,3.0,88.0,2.0,14.0,4.0,0.0,1.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,David MEYLER,222.0,0,0.0987568840572,5.190000000000001,2.0,0.6977596129115464,0.2760562499999984,2.69214438,19.0,1.5307860516515093,2.142857142857143,4.571428571428571,5.571428571428571,0.0348339882387761,0.2943757515413115,0.4698767732899606,Sunderland,No,0.0176733525667444,0,0,7,7,1.0
0.0,90.0,3.0,324.0,7.0,8.0,8.0,15.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Ross BARKLEY,402.0,0,0.1826048261266526,1.6180000000000008,9.0,1.0854449175945422,0.4529999999999999,4.777612104000001,22.5,2.465641899760388,5.666666666666667,9.333333333333334,3.8333333333333335,0.0506252524391956,9.209532571514949,-0.474238847847497,Everton,No,0.0160018775472821,0,0,4,6,0.6666666666666666
0.0,90.0,4.0,180.0,2.0,10.0,15.0,2.0,7.0,0.0,0.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dan GOSLING,,0,,,,,,,,,,,,,,,Newcastle United,Yes,0.0021680039061547,2,1,19,12,1.5833333333333333
0.0,89.0,2.0,126.0,0.0,32.0,2.0,0.0,2.0,0.0,0.0,1.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ALEX,133.0,0,0.1214100228108098,0.7830000000000001,0.0,0.3669513334513304,0.4233062499999728,2.0385262130000004,49.66666666666666,3.660470820997322,0.6666666666666666,2.333333333333333,21.33333333333333,0.0474003225995166,-14.550104967197754,7.58106765742848,Chelsea,No,0.0149343774327975,0,0,1,3,0.3333333333333333
0.0,88.0,7.0,132.0,1.0,9.0,4.0,3.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gonzalo JARA REYES,185.0,0,0.0128309922886235,9.284000000000002,1.0,3.0364519411654114,1.681625,3.500636218,34.25,3.193043921063917,2.5,6.75,9.75,0.0001238253204391,-11.44765280732664,21.334891306355225,West Bromwich Albion,No,0.032300610366416,0,0,5,4,1.25
0.0,83.0,5.0,78.0,0.0,33.0,6.0,0.0,2.0,0.0,0.0,2.0,21.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ryan NELSEN,338.0,0,0.1701443081601142,10.797,0.0,1.5402871381511496,0.0487499999999982,1.6700179359999996,26.33333333333333,2.1529855283485486,0.3333333333333333,0.6666666666666666,10.833333333333334,0.0081271142167851,-23.183627578073068,-1.4796195464351822,Blackburn Rovers,No,0.0429525575857489,0,0,7,6,1.1666666666666667
0.0,82.0,3.0,84.0,4.0,2.0,1.0,4.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Paul POGBA,516.0,0,0.4748275184471801,2.9265,4.0,1.2856137387386868,0.3591625000000055,3.4632130399999994,35.0,2.4538554413385025,7.0,14.0,11.333333333333334,0.1365369936512721,5.82263618963917,6.339899331403359,Manchester United,No,0.0114146435604053,0,0,0,3,0.0
0.0,80.0,10.0,141.0,5.0,6.0,7.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sylvain MARVEAUX,372.0,0,0.1711976978111994,6.079500000000001,5.0,0.5498511904761818,2.9812499999999966,5.356390047,16.571428571428573,1.4914001117720035,2.7142857142857144,6.0,2.857142857142857,0.0709034560968966,6.07895756603167,-0.6062432653580301,Newcastle United,No,0.0398417495862199,0,0,7,7,1.0
0.0,79.0,5.0,136.0,1.0,21.0,34.0,3.0,7.0,1.0,3.0,7.0,1.0,6.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leroy LITA,,0,,,,,,,,,,,,,,,Swansea City,Yes,0.0439406934138352,1,0,24,16,1.5
0.0,78.0,2.0,123.0,5.0,7.0,13.0,6.0,4.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zoltan GERA,486.0,0,0.2842423462289096,0.5620000000000003,5.0,0.0,1.194124999999983,3.941788219,39.0,1.815852491367607,10.0,8.666666666666666,6.0,0.1492315782011825,15.91958720167831,0.7908499705079227,West Bromwich Albion,No,0.0231046519995551,0,0,7,3,2.333333333333333
0.0,76.0,9.0,51.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alan TATE,430.0,0,0.0,2.516000000000001,0.0,0.9209519047931366,0.9088624999999962,2.2377262380000005,26.6,1.030139829790837,0.6,2.4,11.8,0.0032936327997605,-18.90720774748924,-7.76973918323427,Swansea City,No,0.0356059702078385,0,0,9,5,1.8
0.0,75.0,3.0,106.0,1.0,11.0,8.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eggert JONSSON,528.0,0,0.0031638262062831,4.2685,1.0,0.0,1.1653125000000035,2.038361536,37.0,1.2308584176879362,2.6666666666666665,8.333333333333334,12.0,0.0,-0.4917125173301733,2.358227414198008,Wolverhampton Wanderers,No,0.0043882038646429,1,0,10,3,3.333333333333333
2.0,73.0,2.0,208.0,11.0,50.0,28.0,4.0,10.0,4.0,3.0,9.0,3.0,2.0,5.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Victor ANICHEBE,172.0,5,1.7157176230992508,1.4095000000000002,11.0,0.0,1.3187,4.157695254999999,16.0,6.767193035201304,2.833333333333333,3.583333333333333,1.25,0.1038045872649982,17.4169071636888,-2.885616874255638,Everton,No,0.0250505332008285,1,0,12,12,1.0
0.0,71.0,0.0,110.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,21.0,53.0,26.0,64.0,44.0,56.0,12.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Keiren WESTWOOD,,0,,,,,,,,,,,,,,,Sunderland,Yes,0.0257315565324907,0,0,12,9,1.3333333333333333
0.0,70.0,2.0,165.0,0.0,5.0,9.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Abou DIABY,444.0,0,0.1387839796219047,0.7089999999999999,0.0,0.0,0.628,3.30128921,23.75,2.0071770393541986,3.25,10.25,5.0,0.0632740461758456,6.362289833512232,0.7062573191654418,Arsenal,No,0.0010113860128971,1,0,3,4,0.75
0.0,69.0,3.0,253.0,10.0,6.0,16.0,14.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,James MCFADDEN,501.0,0,0.3671709371782552,0.975,15.0,0.4769917582417731,0.9351875000000184,5.401103773000001,18.714285714285715,3.292638807960836,5.142857142857143,7.857142857142857,0.8571428571428571,0.0616423088420799,21.31420536942453,13.223413875347736,Everton,No,0.034333804355648,0,0,8,7,1.1428571428571428
0.0,67.0,12.0,50.0,2.0,73.0,6.0,0.0,1.0,0.0,0.0,1.0,39.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nathan BAKER,266.0,0,0.7410075417663606,17.624500000000005,2.0,5.168587954363432,1.0596250000000005,2.670603218,26.625,6.707748042425358,1.0,0.625,4.75,0.0053896843251857,-21.75264320260977,-8.487535829826442,Aston Villa,No,0.0828359730208885,0,0,15,8,1.875
2.0,65.0,6.0,107.0,0.0,12.0,4.0,4.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,Haris VUCKIC,176.0,0,0.3374168699463662,0.6430000000000001,3.0,0.2867647058823472,0.813175000000008,3.177580629,27.0,2.501396431489807,3.75,6.25,4.5,0.0013250041934054,8.013378009065868,4.832558123704326,Newcastle United,No,0.0242102983795523,0,0,7,4,1.75
0.0,65.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,6.0,13.0,24.0,58.0,26.0,22.0,12.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brad GUZAN,,0,,,,,,,,,,,,,,,Aston Villa,Yes,0.012807881773399,0,0,9,7,1.2857142857142858
0.0,62.0,2.0,122.0,2.0,15.0,18.0,4.0,3.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Chris MARTIN,188.0,0,0.1005881486006659,2.0,4.0,0.0890172453703703,1.3661937499999957,3.901207566000001,25.75,2.2760902987792275,9.0,6.75,2.75,0.0190742978433152,21.440291213416234,5.718915922040945,Norwich City,No,0.0310727794895949,0,0,7,4,1.75
1.0,62.0,2.0,173.0,4.0,22.0,35.0,4.0,3.0,1.0,2.0,4.0,1.0,2.0,0.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jason ROBERTS,,0,,,,,,,,,,,,,,,Blackburn Rovers,Yes,0.021800776592094,2,0,22,10,2.2
1.0,61.0,7.0,112.0,2.0,8.0,22.0,6.0,6.0,3.0,2.0,8.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dudley CAMPBELL,361.0,1,1.1300274300086726,0.135,2.0,0.0,0.3967124999999967,5.449791425000001,11.090909090909092,4.546151453204019,2.1818181818181817,2.5454545454545454,0.8181818181818182,0.0653928060915115,18.506388173855346,3.321961606594221,Queens Park Rangers,No,0.0478495803322015,0,0,20,11,1.818181818181818
1.0,60.0,3.0,89.0,1.0,3.0,8.0,2.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Andrea ORLANDI,521.0,1,0.1022246850422313,1.3000000000000005,1.0,0.0,0.6000000000000001,3.1088747700000003,30.0,2.110767785680656,5.0,6.0,10.0,0.0849961101778012,0.9337168840768244,-9.860060018780617,Swansea City,No,0.0022535569024097,1,0,6,3,2.0
0.0,59.0,3.0,122.0,5.0,10.0,5.0,5.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Peter LOVENKRANDS,467.0,0,0.4506893340094529,2.7385000000000006,5.0,1.0,1.7,3.6265188289999992,10.11111111111111,3.994079391348646,1.6666666666666667,1.6666666666666667,2.0,0.0676698009535863,11.894148662203994,-0.3688210184876895,Newcastle United,No,0.0168039238775603,0,0,15,9,1.6666666666666667
0.0,59.0,4.0,103.0,7.0,22.0,6.0,3.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Joseph RILEY,415.0,0,0.0057968394872485,17.021500000000003,7.0,0.52341481070101,0.4637375000000163,1.763130855,49.333333333333336,2.7692697928026337,2.0,9.333333333333334,7.0,0.0333549468269544,-0.8498703208114545,24.54751506729001,Bolton Wanderers,No,0.0333844130865699,0,0,5,3,1.6666666666666667
0.0,59.0,7.0,185.0,4.0,15.0,14.0,6.0,2.0,1.0,0.0,5.0,9.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Simon VUKCEVIC,413.0,1,0.1757464451594749,5.873500000000001,4.0,0.0,1.779500000000004,2.360751347,21.0,4.3105710660043215,2.1666666666666665,4.5,3.5,0.136559600167309,0.1225788970587486,6.097365065639266,Blackburn Rovers,No,0.0464306256092215,0,0,12,6,2.0
0.0,58.0,7.0,155.0,7.0,6.0,20.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Anthony FORDE,449.0,0,0.0511728182237919,3.3995,8.0,0.4109987745098002,2.194,2.018048318,19.166666666666668,1.810204391889852,4.0,4.666666666666667,4.5,0.0258477189084111,3.441473306431785,12.78773010440942,Wolverhampton Wanderers,No,0.0538577316350362,0,0,9,6,1.5
1.0,57.0,4.0,87.0,3.0,20.0,9.0,1.0,2.0,0.0,2.0,7.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marouane CHAMAKH,445.0,1,1.5799782925089458,0.0,3.0,0.5831852960314445,0.1609125000000104,4.66596098,10.818181818181818,6.741631392321408,2.0,3.1818181818181817,0.7272727272727273,0.0772617846702476,15.931049701561069,1.071463383838382,Arsenal,No,0.0182966524705774,0,0,22,11,2.0
0.0,55.0,0.0,64.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sam HUTCHINSON,495.0,0,0.0,0.9000000000000004,1.0,1.5024650251892009,0.0550000000000068,1.3909424880000003,34.5,1.678528978002801,2.0,6.0,17.0,0.0415730887562979,-8.571428571428571,19.666174734356552,Chelsea,No,0.0031872509960159,0,0,2,2,1.0
1.0,53.0,5.0,89.0,1.0,21.0,15.0,5.0,7.0,3.0,2.0,2.0,1.0,2.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Apostolos VELLIOS,452.0,3,0.7799282651802069,3.0870000000000006,1.0,0.0,1.0,3.820395119,8.76923076923077,5.140029494486871,0.7692307692307693,2.769230769230769,0.6153846153846154,0.0473091804185658,11.023650785883667,-2.6370716280540045,Everton,No,0.0194089353884655,1,0,16,13,1.2307692307692308
0.0,51.0,5.0,87.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Jermaine JENAS,456.0,0,0.0,1.7000000000000004,1.0,0.0,0.3,2.349387993,23.0,0.6185138409130143,3.6666666666666665,6.666666666666667,3.333333333333333,0.0284509823626871,7.878929539295393,-11.57542908762421,Aston Villa,No,0.0180230473835364,0,0,3,3,1.0
0.0,49.0,0.0,61.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,7.0,21.0,26.0,21.0,6.0,6.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dorus DE VRIES,,0,,,,,,,,,,,,,,,Wolverhampton Wanderers,Yes,0.0173571722960375,0,0,9,4,2.25
0.0,49.0,0.0,108.0,5.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Fabio AURELIO,529.0,0,0.0,6.057,6.0,0.064088983050859,0.1505000000000097,2.272927409,32.0,0.9942048206850328,2.0,7.5,17.0,0.0003402371796667,-13.854889507422405,-20.382208914379937,Liverpool,No,0.0,0,0,1,2,0.5
0.0,49.0,7.0,69.0,1.0,10.0,2.0,2.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,6.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ricardo GARDNER,351.0,0,0.0442779131857222,2.9290000000000003,1.0,0.5821659482758686,0.0,1.6662887740000003,24.75,1.879192126826308,2.5,2.5,5.0,0.0008401986662468,-1.620978504729562,-21.49261843494826,Bolton Wanderers,No,-0.0136542178799357,2,1,11,4,2.75
2.0,48.0,4.0,112.0,2.0,33.0,17.0,3.0,10.0,4.0,11.0,14.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Anthony MODESTE,469.0,0,0.7384457501272729,1.1085000000000005,2.0,0.0,3.4190500000000017,3.754938235,17.333333333333332,4.965074153498786,2.7777777777777777,2.2222222222222223,1.4444444444444444,0.0305936817527091,14.248692815563563,-1.5151380056237516,Blackburn Rovers,No,0.0058030829362055,1,1,21,9,2.333333333333333
