Player Name,Start Of Half,Pass,Block,Touch,Cross,Header,Tackle,Dribble,Shot,Offside,Kick Off,Foul,Clearance,Header Shot,Goal,Throw In,Substitution,Deflection,Yellow Card,Direct Free Kick Shot,Corner Pass,Direct Free Kick Pass,Handball,Penalty Shot,Red Card,Indirect Free Kick Pass,Goalkeeper Catch,Goalkeeper Throw,Goal Kick,Goalkeeper Pick Up,Goalkeeper Kick,Goalkeeper Save Catch,Goalkeeper Save,Goalkeeper Punch,Goalkeeper Drop Catch,Ball Out Of Play,End Of Half,Post,Crossbar,Stoppage,Drop Ball,Corner Cross,Direct Free Kick Cross,Own Goal,Foul Throw,Goalkeeper Fumble,Indirect Free Kick Cross,Goals,xGoals Shot,DP Passes Made,Cr Crosses Made,CA Regains,HP Regains,BMP+,Possessions,On-pitch xG Generated,ST Involvement,BU Involvement,Ma Involvement,Player Points,Average X,Average Y,Team,Goalkeeper,IPD
Jonjo SHELVEY,0.0,0.1786767804466919,0.07,0.1281786231135001,0.034313725490196,0.0530846484935437,0.0677290836653386,0.0426829268292682,0.1395348837209302,0.0,0.0,0.0459770114942528,0.0394088669950738,0.025,0.0333333333333333,0.0051948051948051,0.15,0.1428571428571428,0.1818181818181818,0.05,0.0344827586206896,0.0089285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0327868852459016,0.024390243902439,0.0,0.0,0.0,0.0,0.0333333333333333,0.0755054816887007,0.0683661446399802,0.0421052631578947,0.0804982147321094,0.2278126952001981,0.1151862566495265,0.4456563337160351,0.1992204321188194,0.1698335735814441,0.3192348915821585,0.3282194128990786,0.2345601090193119,0.8735632465282298,-1.573139905567402,Liverpool,No,0.015012069352088563
Jon FLANAGAN,0.0,0.0724820901812052,0.05,0.0551995038246847,0.034313725490196,0.0401721664275466,0.0517928286852589,0.024390243902439,0.0,0.0,0.0,0.057471264367816,0.0197044334975369,0.0,0.0,0.1298701298701298,0.05,0.1428571428571428,0.1818181818181818,0.0,0.0,0.0133928571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0468810651680298,0.0245614035087719,0.1196569746476959,0.0115196046789456,0.0388235168329128,0.6364427860696518,0.0894673727167164,0.2943781942078364,0.2538049303322615,0.4163788300835654,0.0273527889824736,-1.6689080289999754,25.35684425689799,Liverpool,No,-0.0024527446268070227
Simon DAVIES,0.0,0.0640539401601348,0.06,0.0430018606574322,0.0147058823529411,0.0071736011477761,0.0318725099601593,0.0365853658536585,0.0155038759689922,0.0,0.0,0.0,0.0197044334975369,0.0,0.0,0.0025974025974025,0.05,0.0,0.0,0.0,0.0,0.0044642857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0163934426229508,0.0,0.0,0.0,0.0,0.0,0.0,0.0037526569629837,0.0107657269270273,0.0175438596491228,0.0134893365877018,0.054360617252197,0.0653481772267133,0.3400704809286898,0.0366333020485871,0.237649063032368,0.405859235441229,0.1649025069637883,0.0581068647788492,6.224888947181401,-6.857451776889337,Fulham,No,0.034689890683571104
Darren FLETCHER,0.0,0.2014327855035819,0.11,0.1157742402315484,0.0245098039215686,0.0387374461979913,0.0717131474103585,0.0304878048780487,0.0232558139534883,0.0,0.0256410256410256,0.057471264367816,0.0,0.0,0.0333333333333333,0.0077922077922077,0.05,0.2857142857142857,0.0909090909090909,0.0,0.0,0.0625,0.125,0.0,0.0,0.0113636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333333,0.0106707498927233,0.0414999192742237,0.0175438596491228,0.0790708286425364,0.0970721335797471,0.1533370232268488,0.7545864427860696,0.1386255760563679,0.2702299829642249,0.6645230439442658,0.5848885793871866,0.242267986609262,-2.6801699290548937,3.672288160988533,Manchester United,No,0.03775631434554362
Mikel ARTETA,0.037037037037037,0.9220396123050992,0.51,0.7467438494934877,0.1127450980392156,0.1664275466284074,0.2669322709163346,0.2439024390243902,0.2093023255813953,0.0,0.0,0.6551724137931034,0.083743842364532,0.0,0.2333333333333333,0.0181818181818181,0.2,0.0,0.4545454545454546,0.75,0.3103448275862069,0.34375,0.125,0.125,0.0,0.0113636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6147540983606558,0.2195121951219512,0.0,0.0,0.0,0.0,0.2333333333333333,0.144028737813491,0.1208378992061393,0.375438596491228,0.4176337812966374,0.7674527472767567,0.9151689345849816,0.946376986037554,0.7305450131006618,0.5252514150684179,0.9260450160771704,0.5678497618833678,0.3776136206865467,3.020353592521389,0.0799283536567505,Arsenal,No,0.12009534455103894
Victor ANICHEBE,0.074074074074074,0.0307627475769068,0.02,0.0430018606574322,0.0539215686274509,0.0717360114777618,0.1115537848605577,0.024390243902439,0.0775193798449612,0.0769230769230769,0.0769230769230769,0.1034482758620689,0.0147783251231527,0.05,0.1666666666666666,0.0,0.2,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0664475051953479,0.0048418290056301,0.0385964912280701,0.0,0.041905938455519,0.0347028231845046,0.1585820895522388,0.0889706902354792,0.1303236797274276,0.1229010360843158,0.0257660167130919,0.1950116376621597,17.4169071636888,-2.885616874255638,Everton,No,0.025050533200828555
Paulo FERREIRA,0.0,0.0560471976401179,0.09,0.032044655778375,0.0392156862745098,0.0200860832137733,0.0358565737051792,0.0,0.0077519379844961,0.0,0.0,0.057471264367816,0.0197044334975369,0.0,0.0,0.0909090909090909,0.05,0.1428571428571428,0.0909090909090909,0.0,0.0,0.0223214285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002075076838068,0.0186923111274471,0.0280701754385964,0.0846560054953058,0.056803567899629,0.0308577793323071,0.3929311774461027,0.1009188640261205,0.1533219761499148,0.2458020721686316,0.2061281337047353,0.0342793308890509,0.7418146849542214,16.021073368344716,Chelsea,No,0.021354571562979277
Roman PAVLYUCHENKO,0.037037037037037,0.0117994100294985,0.0,0.0119909034525532,0.0,0.0100430416068866,0.0239043824701195,0.0121951219512195,0.0465116279069767,0.0192307692307692,0.0,0.0344827586206896,0.0,0.0,0.0333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333333,0.0281383928496272,0.0,0.0,0.0,0.0055611884656978,0.0137777400413828,0.1078358208955223,0.0431863088750413,0.0735945485519591,0.1440514469453376,0.0247353760445682,0.2780651675611573,14.795320111794537,-1.7013127263470138,Tottenham Hotspur,No,0.006113477125978841
Eric LICHAJ,0.0,0.09102402022756,0.2,0.0851767624560678,0.0196078431372549,0.0918220946915351,0.1195219123505976,0.0182926829268292,0.0155038759689922,0.0,0.0,0.0804597701149425,0.1921182266009852,0.0,0.0333333333333333,0.2441558441558441,0.0,0.1428571428571428,0.2727272727272727,0.0,0.0,0.0133928571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0333333333333333,0.0208129191724567,0.1224919188345259,0.0140350877192982,0.2022837842645027,0.1948443810645507,0.0895090365592897,0.519092039800995,0.1134113954606163,0.1885860306643952,0.3772775991425509,0.1710863509749303,0.0623336036944904,-0.7312502657470665,-11.7336950207497,Aston Villa,No,0.0836409787034873
DONI,0.0,0.0139064475347661,0.0,0.0097167665908621,0.0,0.0,0.0,0.0060975609756097,0.0,0.0,0.0,0.0,0.0197044334975369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0178571428571428,0.0,0.0,0.5,0.0113636363636363,0.0696202531645569,0.0648464163822525,0.0647668393782383,0.0796019900497512,0.053475935828877,0.0219780219780219,0.0786516853932584,0.0571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,Yes,0.00394088669950738
Nathan BAKER,0.0,0.0282343025705857,0.12,0.0103369857349596,0.0098039215686274,0.1047345767575322,0.0239043824701195,0.0,0.0077519379844961,0.0,0.0,0.0114942528735632,0.1921182266009852,0.075,0.0,0.0051948051948051,0.0,0.0,0.0,0.0,0.0,0.0133928571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0286982553646381,0.0605426146220144,0.0070175438596491,0.1551850567538353,0.0336729961598008,0.0222905878343946,0.2709110696517412,0.0881891458032741,0.0459965928449744,0.0214362272240085,0.0979108635097493,0.0101252863137286,-21.75264320260977,-8.487535829826442,Aston Villa,No,0.08283597302088852
Samir CARRUTHERS,0.0,0.0058997050147492,0.01,0.0105437254496588,0.0,0.0,0.0159362549800796,0.0,0.0,0.0,0.0,0.0229885057471264,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002928456351401,0.0,0.0047371112361372,0.0074218032352212,0.0036540342106262,0.0704809286898839,0.0007513623689461,0.0613287904599659,0.1028938906752411,0.0068709377901578,0.0005361754105376,15.629536687631026,8.346557651991615,Aston Villa,No,-0.01110616676449898
Ignasi MIQUEL,0.0,0.0526759376316898,0.08,0.0324581352077734,0.0245098039215686,0.0200860832137733,0.0239043824701195,0.0121951219512195,0.0,0.0192307692307692,0.0,0.0229885057471264,0.0591133004926108,0.0,0.0,0.0493506493506493,0.0,0.0,0.0,0.0,0.0,0.0089285714285714,0.0,0.0,0.0,0.0113636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051298654455891,0.0175438596491228,0.1158447137140771,0.0946782405591382,0.0319412214384713,0.5286069651741293,0.0345870396979426,0.1034923339011925,0.180064308681672,0.4174094707520891,0.0045778979020718,-8.346850662207034,-23.02995536820315,Arsenal,No,0.04308556251185733
Yossi BENAYOUN,0.0,0.1601348504003371,0.18,0.1635311143270622,0.0196078431372549,0.0358680057388809,0.1354581673306772,0.1585365853658536,0.1472868217054263,0.0,0.0256410256410256,0.1034482758620689,0.0344827586206896,0.1,0.1333333333333333,0.0103896103896103,0.4,0.0,0.0909090909090909,0.0,0.0344827586206896,0.0044642857142857,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.1298997100316628,0.024700369964515,0.0140350877192982,0.0875646193136586,0.1800283819225633,0.1817869618815331,0.2722325870646765,0.228241870913043,0.3104770017035775,0.322400857449089,0.0968802228412256,0.2926566935218477,12.546215027546216,-7.85250219384514,Arsenal,No,0.08655317288838371
Per MERTESACKER,0.0,0.4016013485040033,0.25,0.2249328095927227,0.0049019607843137,0.2467718794835007,0.0318725099601593,0.0060975609756097,0.0232558139534883,0.0192307692307692,0.0,0.1494252873563218,0.2857142857142857,0.175,0.0,0.0051948051948051,0.2,0.0,0.1818181818181818,0.0,0.0,0.0892857142857142,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.070951057065817,0.1341112779062138,0.0035087719298245,0.4123292912135669,0.1232557977872439,0.1467714595598432,0.6408730158730158,0.4899510486177665,0.0262837673399853,0.0702291634767519,0.6969094044302958,0.129449455138866,-18.72020880010652,10.833410956124911,Arsenal,No,0.09358569602765231
Kemy AGUSTIEN,0.0,0.2119679730299199,0.08,0.1230101302460202,0.0539215686274509,0.0588235294117647,0.0557768924302788,0.073170731707317,0.0465116279069767,0.0,0.0,0.1034482758620689,0.0689655172413793,0.0,0.0,0.0181818181818181,0.15,0.1428571428571428,0.1818181818181818,0.1,0.0689655172413793,0.0580357142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0901639344262295,0.048780487804878,0.0,0.0,0.0,0.0,0.0,0.0099600611671521,0.1249308678192704,0.0842105263157894,0.0327343751387986,0.0550748327422921,0.1354781462266739,0.513155376961347,0.1199930665732215,0.1238369807364696,0.2928518426910709,0.3821298478680094,0.1116173241998361,-4.093308250364887,8.473819813769392,Swansea City,No,0.013395396470544135
Thierry HENRY,0.0,0.0143278550358196,0.02,0.019226793467025,0.0098039215686274,0.0043041606886657,0.0159362549800796,0.0182926829268292,0.0232558139534883,0.0384615384615384,0.0,0.0114942528735632,0.0049261083743842,0.0,0.0666666666666666,0.0025974025974025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.0246278921516591,0.0051338158559165,0.0070175438596491,0.0258525571865492,0.021164294389456,0.0168415892408754,0.1162935323383084,0.0262207113757152,0.0919931856899489,0.0943193997856377,0.0309192200557103,0.295345038612331,9.23581480408259,-9.883918028322448,Arsenal,No,0.012210298379552361
Apostolos VELLIOS,0.037037037037037,0.0223345975558364,0.05,0.0183998346082282,0.0049019607843137,0.0301291248206599,0.0597609561752988,0.0304878048780487,0.0542635658914728,0.0576923076923076,0.0512820512820512,0.0229885057471264,0.0049261083743842,0.05,0.1,0.0,0.1,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0302056042059798,0.010604275374516,0.0035087719298245,0.0,0.031778219803988,0.0318874973220233,0.0821373899732108,0.0675777932706207,0.0353819944961341,0.0949789760079149,0.0126848082279837,0.0888770043112532,11.023650785883667,-2.6370716280540045,Everton,No,0.019408935388465547
Diniyar BILYALETDINOV,0.0,0.0707964601769911,0.07,0.0826958858796774,0.1225490196078431,0.0416068866571018,0.099601593625498,0.1036585365853658,0.0620155038759689,0.0576923076923076,0.0,0.0804597701149425,0.0246305418719211,0.0,0.0,0.0129870129870129,0.35,0.0,0.0,0.0,0.0,0.0044642857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0327868852459016,0.0,0.0,0.0,0.0,0.0,0.0,0.0269099487451773,0.017297644524903,0.1017543859649122,0.0239815900858161,0.0643350059931737,0.0831811207542386,0.306592039800995,0.1190973308318995,0.3449744463373083,0.2949624866023579,0.07008356545961,0.1196353567357586,13.114265966523725,-16.402489169829067,Everton,No,0.057720768813089164
Brad GUZAN,0.0,0.0273914875684787,0.0,0.0179863551788298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064039408866995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0446428571428571,0.0,0.0,0.0,0.0681818181818181,0.0822784810126582,0.0819112627986348,0.1502590673575129,0.1293532338308457,0.1176470588235294,0.1318681318681318,0.1235955056179775,0.1714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,Yes,0.012807881773399
Nemanja VIDIC,0.0,0.0981879477454698,0.06,0.0642960512714492,0.0049019607843137,0.1319942611190817,0.0039840637450199,0.0182926829268292,0.0155038759689922,0.0,0.0,0.0229885057471264,0.083743842364532,0.05,0.0,0.0,0.05,0.1428571428571428,0.0,0.0,0.0,0.0089285714285714,0.0,0.0,0.0,0.0113636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0388920770580508,0.097794984009426,0.0035087719298245,0.0997641996512882,0.0596600326322597,0.0444193804924925,0.6413764510779435,0.1358805820088467,0.0613287904599659,0.1086102179349767,0.5737233054781801,0.1662369386423394,-17.43956498763121,7.432187183909806,Manchester United,No,0.03404354339620173
Ross BARKLEY,0.0,0.0379266750948166,0.03,0.0669836675625387,0.034313725490196,0.0114777618364418,0.0318725099601593,0.0914634146341463,0.0542635658914728,0.0,0.0,0.057471264367816,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0344827586206896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0163934426229508,0.0,0.0,0.0,0.0,0.0,0.0,0.0070720466872796,0.0055580555736854,0.031578947368421,0.0325901063554246,0.0143955335712065,0.0398770515683842,0.2273009950248756,0.0324166697409237,0.2606473594548552,0.3201143265451947,0.0790157845868152,0.0951067158527848,9.209532571514949,-0.474238847847497,Everton,No,0.01600187754728212
Nathan DELFOUNESO,0.0,0.0151706700379266,0.0,0.023568327475708,0.0049019607843137,0.024390243902439,0.0438247011952191,0.0426829268292682,0.0155038759689922,0.0384615384615384,0.0,0.0114942528735632,0.0049261083743842,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021887692703613,0.0008587848537832,0.0035087719298245,0.0,0.0254225758431907,0.0140789175128593,0.1145315091210613,0.0212516775731913,0.0919931856899489,0.0800285816362986,0.0446610956360259,0.0752967561831448,10.533588523340368,7.9973420210448545,Aston Villa,No,0.01736567686560816
Marcos ALONSO,0.0,0.0429835651074589,0.06,0.0382468472193508,0.034313725490196,0.0473457675753228,0.047808764940239,0.0304878048780487,0.0310077519379844,0.0,0.0,0.0114942528735632,0.1034482758620689,0.025,0.0333333333333333,0.0701298701298701,0.0,0.0,0.0,0.0,0.0689655172413793,0.0223214285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333333,0.0268943305357008,0.0601011992071698,0.0245614035087719,0.0153024385570161,0.0781162268527953,0.0479098306813427,0.5893967661691542,0.0614056966462305,0.3219761499148211,0.3944265809217577,0.1597493036211699,0.1797755309466635,7.864504466736303,-24.059956469695848,Bolton Wanderers,No,0.05666373586115306
Nigel DE JONG,0.0,0.3518752633796881,0.15,0.2032251395493074,0.0049019607843137,0.0875179340028694,0.0796812749003984,0.0182926829268292,0.0465116279069767,0.0,0.0,0.160919540229885,0.0591133004926108,0.0,0.0,0.0077922077922077,0.2,0.0,0.4545454545454546,0.0,0.0,0.1160714285714285,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073869349217428,0.0391812001690088,0.0035087719298245,0.1989666514331137,0.4212995504374954,0.241482712661914,0.5064558161573087,0.3959930338535502,0.131418836699927,0.4948706170571122,0.3602334527125613,0.1184661882049872,-4.21190453527758,2.221909322343674,Manchester City,No,-0.01830587487339791
Kolo TOURE,0.0,0.1571849978929625,0.14,0.1021294190614016,0.0049019607843137,0.1018651362984218,0.0358565737051792,0.024390243902439,0.0387596899224806,0.0,0.0,0.0459770114942528,0.1724137931034483,0.025,0.0,0.0259740259740259,0.0,0.0,0.0,0.0,0.0,0.0357142857142857,0.0,0.0,0.0,0.0113636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,Yes,0.08622768695333607
Sotirios KYRGIAKOS,0.0,0.0164348925410872,0.03,0.0086830680173661,0.0049019607843137,0.048780487804878,0.0039840637450199,0.0,0.0,0.0,0.0,0.0344827586206896,0.0098522167487684,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0089285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0231305112517991,0.0035087719298245,0.0193439212077409,0.0046998000951365,0.0052178739883629,0.2995439469320066,0.0263928492985282,0.0,0.0,0.1717734447539461,0.0223261834398742,-17.07123481116584,4.956801313628899,Sunderland,No,-0.009066025196125501
David PIZARRO,0.0,0.0556257901390644,0.06,0.0504444903866032,0.0049019607843137,0.0014347202295552,0.0199203187250996,0.0426829268292682,0.0077519379844961,0.0,0.0,0.0459770114942528,0.0049261083743842,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0344827586206896,0.0223214285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0327868852459016,0.0,0.0,0.0,0.0,0.0,0.0,0.0004275847326988,0.0284326489390571,0.0175438596491228,0.0091619343735493,0.057383123183304,0.0452887891930707,0.3361940298507462,0.0512664648409886,0.1839863713798978,0.2538049303322615,0.2432311977715877,0.0932647584859355,-0.7093511316034455,-2.291364189400338,Manchester City,No,0.0223556480154914
Jean BEAUSEJOUR,0.0,0.2292456805731142,0.19,0.2447798222038453,0.446078431372549,0.0846484935437589,0.1752988047808765,0.0670731707317073,0.0465116279069767,0.0961538461538461,0.0,0.2873563218390804,0.1034482758620689,0.0,0.0,0.1714285714285714,0.15,0.2857142857142857,0.0909090909090909,0.0,0.1379310344827586,0.0758928571428571,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3442622950819672,0.1707317073170731,0.0,1.0,0.0,0.0,0.0,0.0393584943802999,0.0745167617627761,0.4912280701754386,0.1068649479699771,0.2370355290428105,0.2802683651050006,0.6376321517412935,0.2606054368202458,0.6468270868824532,0.5251875669882101,0.2087047353760445,0.3404640861363485,10.823200282234238,-26.462478620561164,Wigan Athletic,No,0.10089172671903815
Jason ROBERTS,0.037037037037037,0.0261272650653181,0.02,0.0357659706429605,0.0196078431372549,0.0315638450502152,0.1394422310756972,0.024390243902439,0.0232558139534883,0.0192307692307692,0.0512820512820512,0.0459770114942528,0.0049261083743842,0.05,0.0,0.0051948051948051,0.2,0.0,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,Yes,0.021800776592094083
Fabio AURELIO,0.0,0.0206489675516224,0.0,0.0223278891875129,0.0245098039215686,0.0028694404591104,0.0,0.0182926829268292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0103896103896103,0.05,0.0,0.0,0.0,0.0,0.0044642857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081967213114754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0208066394374615,0.0210526315789473,0.0019242494390845,0.0047826220805005,0.0189713274177285,0.3277363184079601,0.0130711638742483,0.0919931856899489,0.2572347266881029,0.3504178272980501,0.0006391837908952,-13.854889507422405,-20.382208914379937,Liverpool,No,0.0
Alex KACANIKLIC,0.0,0.0155920775389801,0.04,0.0361794500723589,0.0245098039215686,0.0028694404591104,0.0438247011952191,0.0304878048780487,0.0232558139534883,0.0192307692307692,0.0,0.0344827586206896,0.0098522167487684,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0108594792632077,0.0007677536592822,0.0175438596491228,0.0160262635568412,0.0201791695755324,0.0097596375939305,0.1665111940298507,0.0284244521845488,0.1724872231686541,0.1114683815648445,0.0721448467966573,0.3015588180230508,4.229235809421423,-20.07018394553748,Fulham,No,0.02805204796577236
Raheem STERLING,0.0,0.0050568900126422,0.01,0.0134380814554475,0.0196078431372549,0.0028694404591104,0.0119521912350597,0.0121951219512195,0.0155038759689922,0.0,0.0,0.0229885057471264,0.0049261083743842,0.0,0.0,0.0025974025974025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025617166933402,0.0,0.0140350877192982,0.0032723149056978,0.0,0.0110076589512645,0.0881011608623549,0.0065779933306261,0.0766609880749574,0.1143265451947124,0.041225626740947,0.0508342550445043,17.012704735239236,-21.70697995873861,Liverpool,No,0.006467247594188081
Jonathan HOWSON,0.074074074074074,0.2119679730299199,0.11,0.1296258011163944,0.034313725490196,0.0631276901004304,0.0876494023904382,0.0426829268292682,0.1240310077519379,0.0,0.1025641025641025,0.1264367816091954,0.0689655172413793,0.0,0.0333333333333333,0.0181818181818181,0.15,0.1428571428571428,0.2727272727272727,0.0,0.0,0.0133928571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333333,0.0424560717378181,0.0877506363595766,0.0245614035087719,0.2366935184504364,0.1563236174736501,0.1748800702644742,0.6179895974672094,0.1872281776705885,0.2843425739507511,0.5238234434375914,0.27546214231451,0.1459052271127804,1.634696664943273,4.603922927330675,Norwich City,No,0.014663731698077047
